GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,0022401090,545,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,5,12,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-7,31,1,1,20250331,IND,SAC
Shot Chart Detail,0022401090,555,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,44,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,197,182,1,0,20250331,IND,SAC
Shot Chart Detail,0022401090,562,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,43,84,1,1,20250331,IND,SAC
Shot Chart Detail,0022401090,581,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,35,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,47,37,1,1,20250331,IND,SAC
Shot Chart Detail,0022401090,590,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,1,17,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,85,236,1,1,20250331,IND,SAC
Shot Chart Detail,0022401104,49,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,7,4,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,31,126,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,52,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,36,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,115,240,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,78,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-9,288,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,84,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,34,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,27,61,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,253,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,6,43,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-203,142,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,258,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,6,8,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,16,-13,162,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,274,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,5,1,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,118,63,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,282,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,4,27,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,206,156,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,297,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,33,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-47,66,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,316,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,35,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,10,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,368,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,29,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-119,38,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,395,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,24,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,141,118,1,0,20250402,IND,CHA
Shot Chart Detail,0022401104,454,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,37,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,225,4,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,462,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,46,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,21,1,1,20250402,IND,CHA
Shot Chart Detail,0022401104,589,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,32,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-147,223,1,1,20250402,IND,CHA
Shot Chart Detail,0022401119,9,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,11,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,30,91,290,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,22,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,10,41,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-170,199,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,74,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,36,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,50,82,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,113,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,3,2,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,261,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,272,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,5,12,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,237,11,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,281,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,4,9,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,185,203,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,310,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,27,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,12,45,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,388,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,10,16,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-11,54,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,391,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,42,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-48,49,1,0,20250404,IND,UTA
Shot Chart Detail,0022401119,393,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,40,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,10,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,452,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,30,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-27,12,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,511,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,6,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-178,190,1,1,20250404,IND,UTA
Shot Chart Detail,0022401119,528,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,27,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,50,144,1,1,20250404,IND,UTA
Shot Chart Detail,0022401142,349,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,54,-176,519,1,0,20250406,DEN,IND
Shot Chart Detail,0022401142,407,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,37,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-120,230,1,0,20250406,DEN,IND
Shot Chart Detail,0022401142,437,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,15,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,240,1,0,20250406,DEN,IND
Shot Chart Detail,0022401142,449,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,43,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-6,262,1,1,20250406,DEN,IND
Shot Chart Detail,0022401142,480,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,32,Made Shot,Fadeaway Bank shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-92,71,1,1,20250406,DEN,IND
Shot Chart Detail,0022401142,486,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,6,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,26,83,1,1,20250406,DEN,IND
Shot Chart Detail,0022401142,617,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,3,25,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,159,247,1,0,20250406,DEN,IND
Shot Chart Detail,0022401142,650,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,0,47,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,161,201,1,0,20250406,DEN,IND
Shot Chart Detail,0022401148,115,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,2,56,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,75,2,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,302,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,3,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,-13,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,322,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,57,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,102,264,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,349,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,0,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,59,1,1,20250408,IND,WAS
Shot Chart Detail,0022401148,374,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,20,281,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,440,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,36,Made Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,244,31,1,1,20250408,IND,WAS
Shot Chart Detail,0022401148,443,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,2,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,-42,282,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,462,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,2,44,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,1,20250408,IND,WAS
Shot Chart Detail,0022401148,580,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,5,56,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,28,0,283,1,1,20250408,IND,WAS
Shot Chart Detail,0022401148,593,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,23,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,110,264,1,0,20250408,IND,WAS
Shot Chart Detail,0022401148,597,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,6,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-87,255,1,1,20250408,IND,WAS
Shot Chart Detail,0022401168,7,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,11,45,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,185,230,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,23,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,10,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,31,-13,318,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,88,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,41,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,110,248,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,141,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,2,27,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,23,184,152,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,304,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,33,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,88,140,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,348,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,59,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,0,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,364,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,23,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,18,0,186,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,407,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,5,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,199,191,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,412,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,28,Made Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,6,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,472,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,0,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,222,111,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,573,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,36,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,12,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,577,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,4,11,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,587,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,3,40,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,148,220,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,593,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,3,8,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-55,251,1,1,20250410,IND,CLE
Shot Chart Detail,0022401168,598,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,29,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,-6,295,1,0,20250410,IND,CLE
Shot Chart Detail,0022401168,634,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,0,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,175,204,1,0,20250410,IND,CLE
Shot Chart Detail,0022401209,49,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,51,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,157,63,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,51,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,43,Made Shot,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-223,-21,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,55,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,6,25,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,168,218,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,61,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,5,54,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-237,64,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,90,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,4,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-152,192,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,103,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,3,12,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,103,247,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,119,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,45,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,141,220,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,121,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,26,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,136,227,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,226,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,7,28,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-179,187,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,238,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,6,30,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,42,66,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,263,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,5,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,3,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,302,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,42,Made Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,19,157,122,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,310,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,1,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,26,262,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,314,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,30,195,240,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,317,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,15,Missed Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-43,9,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,347,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,10,7,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-1,27,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,393,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,6,50,Made Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,227,-14,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,425,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,4,44,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-190,186,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,443,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,33,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,29,-203,218,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,447,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,0,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-17,23,1,1,20241213,PHI,IND
Shot Chart Detail,0022401209,474,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,35,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,152,223,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,477,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,167,210,1,0,20241213,PHI,IND
Shot Chart Detail,0022401209,613,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,4,2,54,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,17,101,1,1,20241213,PHI,IND
Shot Chart Detail,0022401216,16,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,10,4,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,0,252,1,0,20241215,IND,NOP
Shot Chart Detail,0022401216,125,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,2,38,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,219,117,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,145,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,1,1,2,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,143,213,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,286,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,4,5,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,180,190,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,299,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,2,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,163,243,1,0,20241215,IND,NOP
Shot Chart Detail,0022401216,351,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,2,0,0,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,36,81,360,1,0,20241215,IND,NOP
Shot Chart Detail,0022401216,382,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,9,0,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-53,67,1,0,20241215,IND,NOP
Shot Chart Detail,0022401216,390,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,38,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,95,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,394,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,23,Made Shot,Running Reverse Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-7,10,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,397,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,8,11,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-18,37,1,1,20241215,IND,NOP
Shot Chart Detail,0022401216,463,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,3,43,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,21,70,200,1,0,20241215,IND,NOP
Shot Chart Detail,0022401216,503,1630169,Tyrese Haliburton,1610612754,Indiana Pacers,3,1,18,Missed Shot,Step Back Jump shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,4,1,0,20241215,IND,NOP
